cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","117.85","","5877.79","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1766021","N","SE-S1597631","202403219627386227","21-MAR-24","2024","","21-MAR-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","199.83","","5877.79","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1766021","N","SE-S1597635","202403219627386229","21-MAR-24","2024","","21-MAR-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","202.11","","16180.91","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1740787","N","SE-S1403085","202312289599925584","28-DEC-23","2024","","28-DEC-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","274.29","","16180.91","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1740787","N","SE-S1403089","202312289599925583","28-DEC-23","2024","","28-DEC-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","288.73","","16180.91","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1740787","N","SE-S1403081","202312289599925582","28-DEC-23","2024","","28-DEC-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","534.15","","16180.91","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1740787","N","SE-S1403093","202312289599925585","28-DEC-23","2024","","28-DEC-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","203.07","","16180.91","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1721503","N","SE-S1391793","202308109596512811","10-AUG-23","2024","","10-AUG-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","311.37","","16180.91","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1721503","N","SE-S1391797","202308109596512810","10-AUG-23","2024","","10-AUG-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","365.52","","16180.91","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1721503","N","SE-S1391789","202308109596512809","10-AUG-23","2024","","10-AUG-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","473.83","","16180.91","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1721503","N","SE-S1391801","202308109596512812","10-AUG-23","2024","","10-AUG-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","184.34","","16180.91","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1726609","N","SE-S1393617","202309219597303323","21-SEP-23","2024","","21-SEP-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","194.58","","16180.91","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1726609","N","SE-S1393621","202309219597303322","21-SEP-23","2024","","21-SEP-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","235.55","","16180.91","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1726609","N","SE-S1393613","202309219597303321","21-SEP-23","2024","","21-SEP-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","307.24","","16180.91","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1726609","N","SE-S1393625","202309219597303324","21-SEP-23","2024","","21-SEP-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","73.95","","16180.91","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1729089","N","SE-S1394053","202310129597467745","12-OCT-23","2024","","12-OCT-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","100.36","","16180.91","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1729089","N","SE-S1394057","202310129597467744","12-OCT-23","2024","","12-OCT-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","105.65","","16180.91","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1729089","N","SE-S1394049","202310129597467743","12-OCT-23","2024","","12-OCT-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY",".17","","3200.71","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1762514","N","SE-S1587359","202403079622352836","07-MAR-24","2024","","07-MAR-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY",".17","","3200.71","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1762514","N","SE-S1587355","202403079622352834","07-MAR-24","2024","","07-MAR-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY",".17","","3200.71","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1762514","N","SE-S1587367","202403079622352837","07-MAR-24","2024","","07-MAR-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY",".17","","3200.71","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1762514","N","SE-S1587363","202403079622352835","07-MAR-24","2024","","07-MAR-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","84.58","","206.16","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1742784","N","SE-S1412847","202401119600031824","11-JAN-24","2024","","11-JAN-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","116.3","","206.16","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1742784","N","SE-S1412843","202401119600031822","11-JAN-24","2024","","11-JAN-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","121.58","","206.16","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1742784","N","SE-S1412851","202401119600031823","11-JAN-24","2024","","11-JAN-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","206.16","","206.16","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1742784","N","SE-S1412095","202401119600031825","11-JAN-24","2024","","11-JAN-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","154.51","","3200.71","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1756153","N","SE-S1582927","202402159619780901","15-FEB-24","2024","","15-FEB-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","212.44","","3200.71","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1756153","N","SE-S1582923","202402159619780899","15-FEB-24","2024","","15-FEB-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","222.1","","3200.71","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1756153","N","SE-S1582931","202402159619780900","15-FEB-24","2024","","15-FEB-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","376.61","","3200.71","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1756153","N","SE-S1582935","202402159619780902","15-FEB-24","2024","","15-FEB-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","89.11","","3200.71","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1760762","N","SE-S1585663","202402299622296519","29-FEB-24","2024","","29-FEB-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","122.53","","3200.71","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1760762","N","SE-S1585659","202402299622296517","29-FEB-24","2024","","29-FEB-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","128.1","","3200.71","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1760762","N","SE-S1585667","202402299622296518","29-FEB-24","2024","","29-FEB-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","217.22","","3200.71","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1760762","N","SE-S1585671","202402299622296520","29-FEB-24","2024","","29-FEB-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","140.77","","372.03","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1746031","N","SE-S1477015","202401259600332680","25-JAN-24","2024","","25-JAN-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","191.04","","372.03","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1746031","N","SE-S1477019","202401259600332679","25-JAN-24","2024","","25-JAN-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","201.1","","372.03","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1746031","N","SE-S1477011","202401259600332678","25-JAN-24","2024","","25-JAN-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","372.03","","372.03","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1746031","N","SE-S1477023","202401259600332681","25-JAN-24","2024","","25-JAN-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","97.62","","3200.71","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1759108","N","SE-S1585539","202402229622181030","22-FEB-24","2024","","22-FEB-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","134.23","","3200.71","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1759108","N","SE-S1585535","202402229622181028","22-FEB-24","2024","","22-FEB-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","140.33","","3200.71","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1759108","N","SE-S1585543","202402229622181029","22-FEB-24","2024","","22-FEB-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","237.95","","3200.71","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1759108","N","SE-S1585547","202402229622181031","22-FEB-24","2024","","22-FEB-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","84.67","","223.78","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1754848","N","SE-S1568687","202402089619701500","08-FEB-24","2024","","08-FEB-24"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","242.65","","16180.91","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1740571","N","SE-S1402231","202312219599920181","21-DEC-23","2024","","21-DEC-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","333.64","","16180.91","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1740571","N","SE-S1402227","202312219599920179","21-DEC-23","2024","","21-DEC-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","271.5","","16180.91","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1734269","N","SE-S1396111","202311029598925711","02-NOV-23","2024","","02-NOV-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","368.46","","16180.91","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1734269","N","SE-S1396115","202311029598925710","02-NOV-23","2024","","02-NOV-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","387.86","","16180.91","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1734269","N","SE-S1396107","202311029598925709","02-NOV-23","2024","","02-NOV-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","717.54","","16180.91","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1734269","N","SE-S1396119","202311029598925712","02-NOV-23","2024","","02-NOV-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","719.22","","16180.91","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1722481","N","SE-S1391985","202308179596605745","17-AUG-23","2024","","17-AUG-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","1102.8","","16180.91","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1722481","N","SE-S1391989","202308179596605744","17-AUG-23","2024","","17-AUG-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","1294.6","","16180.91","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1722481","N","SE-S1391981","202308179596605743","17-AUG-23","2024","","17-AUG-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","1678.18","","16180.91","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1722481","N","SE-S1391993","202308179596605746","17-AUG-23","2024","","17-AUG-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","211.85","","16180.91","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1724547","N","SE-S1392421","202309079596997832","07-SEP-23","2024","","07-SEP-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","324.84","","16180.91","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1724547","N","SE-S1392425","202309079596997831","07-SEP-23","2024","","07-SEP-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","381.33","","16180.91","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1724547","N","SE-S1392417","202309079596997830","07-SEP-23","2024","","07-SEP-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","494.32","","16180.91","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1724547","N","SE-S1392429","202309079596997833","07-SEP-23","2024","","07-SEP-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","383.42","","16180.91","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1737965","N","SE-S1401071","202312079599393822","07-DEC-23","2024","","07-DEC-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","527.2","","16180.91","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1737965","N","SE-S1401067","202312079599393820","07-DEC-23","2024","","07-DEC-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","551.17","","16180.91","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1737965","N","SE-S1401075","202312079599393821","07-DEC-23","2024","","07-DEC-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","934.59","","16180.91","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1737965","N","SE-S1401079","202312079599393823","07-DEC-23","2024","","07-DEC-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","195.45","","16180.91","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1729089","N","SE-S1394061","202310129597467746","12-OCT-23","2024","","12-OCT-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","321.52","","16180.91","S","CAGING AND DATABASE SERVICES(ESTIMATE)","STANDARD DATA SERVICES LLC","1724136","N","SE-S1392277","202308319596914189","31-AUG-23","2024","","31-AUG-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","493","","16180.91","S","PHONEBANK PAYROLL SERVICES(ESTIMATE)","LAV SERVICES LLC","1724136","N","SE-S1392281","202308319596914188","31-AUG-23","2024","","31-AUG-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","578.73","","16180.91","S","LEADS / PHONE LISTS(ESTIMATE)","CLOUD DATA SERVICES","1724136","N","SE-S1392273","202308319596914187","31-AUG-23","2024","","31-AUG-23"
"H6FL09070","BILIRAKIS, GUS","C00685982","UNITED VETERANS ALLIANCE OF AMERICA PAC","P","FL","12","H","REPUBLICAN PARTY","750.21","","16180.91","S","PHONEBANK IT/TECH SUPPORT(ESTIMATE)","WIRED4DATA","1724136","N","SE-S1392285","202308319596914190","31-AUG-23","2024","","31-AUG-23"
